age,name,location,organization,position
25.0,钟伟民,深圳市,深圳市东江水源工程管理处,主任
25.0,钟伟民,深圳市,深圳市排水管理处,处长
25.0,钟伟民,深圳市,深圳市水务局水污染治理处,处长
25.0,钟伟民,深圳市,深圳市水务局,办公室主任
25.0,钟伟民,深圳市,深圳市三防办,主任
24.0,钟晓鸿,深圳市,深圳市环保局生态市建设办公室,主任
24.0,钟晓鸿,深圳市,深圳市环保局规划处,处长
24.0,钟晓鸿,深圳市,深圳市人居环境委员会秘书处,处长
23.0,高瞻,深圳市,深圳市生产力促进中心,副主任
23.0,高瞻,深圳市,深圳市工业展览馆,副馆长
23.0,高瞻,深圳市,深圳市公平贸易促进署,署长
23.0,黄臻,哈尔滨市,哈尔滨工业大学精密仪器系机械制造专业,硕士研究生
23.0,黄臻,广西省,广西柳州航天部801厂,设计员;团支部书记
